T.rec T.ins T.mki T.imu T.aln T.nav  Pitch.i Roll.i THdg.i  VE.i VN.i VU.bi  Lon.i Lat.i H.bi  Pitch.it Roll.it GHdg.it THdg.it  VE.it VN.it VU.bit  Lon.it Lat.it H.bit  Vr1 Vr2  Azm  Pitch.k Roll.k GHdg.k THdg.k  VE.k VN.k VU.k  Lon.k Lat.k H.k  dLon.i dLat.i dH.i  dLon.k dLat.k dH.k  alpha1.r alpha2.r beta3.r  WdX.r WdY.r WdZ.r  alpha1.s alpha2.s beta3.s  WdX.s WdY.s WdZ.s  dRE.n dRN.n dRU.n  dHb.n  dVE.n dVN.n dVU.n dV1.n dV2.n  alpha1.n alpha2.n beta3.n  WdX.n WdY.n WdZ.n  AoX.n AoY.n AoZ.n  TauP.n TauV.n  alpha1.d alpha2.d beta3.d  WdX.d WdY.d WdZ.d  AoX.d AoY.d AoZ.d  MSens msCause ms_dV1 ms_dV2 ms_dPitch ms_dRoll ms_dHdg  Pitch.at Roll.at THdg.at  Pitch.sm Roll.sm THdg.sm Ax.1s Ay.1s Az.1s  Ax.sm Ay.sm Az.sm  Wx.1s Wy.1s Wz.1s  Wx.sm Wy.sm Wz.sm  Ta.x Ta.y Ta.z  Tg.x Tg.y Tg.z  Lat.gc Lat.sm  Ws1 Ws2 Ws3  Wc1 Wc2 Wc3  Wd1.lat Wd2.lat  AccErr GyrErr  
1944 1944.09 0 1944.09 282.7 1658.39 2.50488281 0.137329102 -119.317017 -0.0305451397 -1.26480993 -0.0118563371 38.8446468 55.6811484 150 2.50698566 0.134775639 -0.00347614288 -119.316888 -0.0303441848 -1.26480993 -0.0118563371 38.8446467 55.6811482 149.855469 -1.08796965 0.645467031 -119.313433 2.50966787 0.140075684 -0.00328302383 -119.488614 -0.000803819466 0.00100477433 -0.00984678845 38.8448627 55.688494 149.96875 -14.0705626 -816.499937 -0.14453125 -0.540771621 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -817 -0.1 -0.1 -0.0289375008 -1.2636042 -0.00321527786 -1.08676392 0.64627085 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50730753 0.134925842 -119.316931 0 0 0 0.428811371 9.80647802 -0.0240398645 0 0 0 -4.80222702 14.1148567 7.65695572 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.186 12.422 -0.173 -0.2225 459.147569 -14.8098169 
1945 1945.09 0 1945.09 282.7 1659.39 2.50488281 0.137329102 -119.317017 -0.0289375008 -1.26561375 -0.0114544274 38.8446461 55.681137 150 2.50745773 0.135269165 -0.00238180161 -119.315815 -0.0287365459 -1.26541279 -0.0114544274 38.8446462 55.6811368 149.855469 -1.08937633 0.644462257 -119.313433 2.50973225 0.14029026 -0.00221014023 -119.487519 0.00100477433 0.0012057292 -0.00944487872 38.8448627 55.688494 149.96875 -14.1020638 -817.766637 -0.14453125 -0.540771621 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -818 -0.1 -0.1 -0.0289375008 -1.26681948 -0.00321527786 -1.0899792 0.64627085 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50739336 0.135140419 -119.315836 0 0 0 0.428419888 9.80469525 -0.024677217 0 0 0 -4.0512085 13.6230469 6.54973984 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.186 12.422 -0.173 -0.2225 466.375864 -14.7535669 
1946 1946.09 0 1946.09 282.7 1660.39 2.50488281 0.137329102 -119.317017 -0.0295403654 -1.26681948 -0.0116553823 38.8446458 55.6811256 150 2.5070715 0.134904385 -0.00263929367 -119.316051 -0.0293394105 -1.26681948 -0.0116553823 38.8446458 55.6811255 149.855469 -1.09018015 0.645667986 -119.313433 2.50956059 0.140097141 -0.00231742859 -119.487669 0.000602864599 0.00100477433 -0.00964583359 38.8448631 55.688494 149.972656 -14.1283149 -819.024023 -0.14453125 -0.519770782 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -819 -0.1 -0.1 -0.0289375008 -1.26681948 -0.00321527786 -1.0899792 0.64627085 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5072217 0.1349473 -119.315965 0 0 0 0.428598285 9.80573893 -0.0244877338 0 0 0 -4.89492416 11.3184929 7.07674026 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 462.519239 -14.8214258 
1947 1947.09 0 1947.09 282.7 1661.39 2.50488281 0.137329102 -119.317017 -0.0341623273 -1.26923094 -0.0102486982 38.8446455 55.6811142 150 2.50735044 0.135076046 -0.00287532806 -119.316287 -0.0339613724 -1.26902998 -0.0100477433 38.8446453 55.6811141 149.859375 -1.0899792 0.650691857 -119.313433 2.50971079 0.14029026 -0.00268220901 -119.488013 -0.00401909733 -0.000602864599 -0.00803819466 38.8448631 55.688494 149.976563 -14.1598161 -820.290723 -0.140625 -0.519770782 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -820 -0.1 -0.1 -0.0289375008 -1.26681948 -0.00321527786 -1.0899792 0.64627085 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5073719 0.135140419 -119.31633 0 0 0 0.429614246 9.80541861 -0.0242131948 0 0 0 -1.15098953 11.2481117 6.96516037 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.186 12.422 -0.173 -0.2225 476.264673 -14.8239075 
1948 1948.09 0 1948.09 282.7 1662.39 2.50488281 0.137329102 -119.317017 -0.0353680565 -1.27103953 -0.0106506079 38.8446448 55.6811028 150 2.50728607 0.1349473 -0.00233888626 -119.315751 -0.0351671016 -1.27083858 -0.0104496531 38.8446447 55.6811027 149.859375 -1.09098397 0.652701406 -119.313433 2.5096035 0.140054226 -0.00221014023 -119.487562 -0.00502387166 -0.00140668406 -0.00844010439 38.8448631 55.688494 149.976563 -14.1965676 -821.557423 -0.140625 -0.519770782 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -822 -0.1 -0.1 -0.0289375008 -1.27003476 -0.00321527786 -1.0899792 0.64627085 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50724316 0.134904385 -119.315836 0 0 0 0.434302688 9.80668199 -0.0231644511 0 0 0 -3.99885178 12.7080917 7.55224228 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 477.479031 -14.7117387 
1949 1949.09 0 1949.09 282.7 1663.39 2.50488281 0.137329102 -119.317017 -0.0329565981 -1.27124048 -0.0114544274 38.8446441 55.6810914 150 2.50700712 0.135118961 -0.00212430954 -119.315557 -0.0327556432 -1.27103953 -0.0112534725 38.8446442 55.6810912 149.859375 -1.09239065 0.650691857 -119.313433 2.50947475 0.140161514 -0.00193119049 -119.487283 -0.0024114584 -0.000602864599 -0.00924392385 38.8448634 55.688494 149.980469 -14.2280689 -822.833437 -0.140625 -0.498769942 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -823 -0.1 -0.1 -0.0289375008 -1.27003476 -0.00321527786 -1.09319447 0.649486128 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50713587 0.135011673 -119.315557 0 0 0 0.431209624 9.80493504 -0.0238295794 0 0 0 -6.41756058 15.2169228 7.21664429 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 483.645603 -14.6328266 
1950 1950.09 0 1950.09 282.7 1664.39 2.50488281 0.137329102 -119.317017 -0.0351671016 -1.27264717 -0.0104496531 38.8446438 55.68108 150 2.50730753 0.135118961 -0.00240325928 -119.315815 -0.0349661468 -1.27264717 -0.0104496531 38.8446437 55.6810798 149.863281 -1.09259161 0.653304271 -119.313433 2.50973225 0.140333176 -0.00199556351 -119.487348 -0.00442100706 -0.0012057292 -0.00844010439 38.8448634 55.688494 149.980469 -14.2595701 -824.100137 -0.13671875 -0.498769942 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -824 -0.1 -0.1 -0.0289375008 -1.27003476 -0.00321527786 -1.09319447 0.649486128 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5073719 0.135183334 -119.315643 0 0 0 0.426934898 9.80458909 -0.0248035192 0 0 0 -2.26249695 11.5081787 7.64923096 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 491.977537 -14.5400328 
1951 1951.09 0 1951.09 282.7 1665.39 2.50488281 0.137329102 -119.317017 -0.0367747406 -1.27405385 -0.0106506079 38.8446431 55.6810686 150 2.50724316 0.135118961 -0.00268220901 -119.316115 -0.0365737857 -1.2738529 -0.0106506079 38.8446431 55.6810684 149.863281 -1.09299352 0.655313819 -119.313433 2.50958204 0.140097141 -0.0022315979 -119.487605 -0.00582769113 -0.00140668406 -0.00864105926 38.8448634 55.688494 149.980469 -14.2963216 -825.366837 -0.13671875 -0.498769942 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -825 -0.1 -0.1 -0.0321527786 -1.27003476 -0.00321527786 -1.09319447 0.649486128 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.5072217 0.134968758 -119.315879 0 0 0 0.432083666 9.80641896 -0.0236106515 0 0 0 -2.77147293 10.92453 7.74364471 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 493.117312 -14.4842027 
1952 1952.09 0 1952.09 282.7 1666.39 2.50488281 0.137329102 -119.317017 -0.0349661468 -1.27485767 -0.012057292 38.8446425 55.6810572 150 2.50754356 0.135505199 -0.00214576721 -119.315557 -0.0347651919 -1.27465672 -0.0118563371 38.8446425 55.6810569 149.863281 -1.0944002 0.654309045 -119.313433 2.50966787 0.140676498 -0.00197410583 -119.487348 -0.00401909733 -0.0012057292 -0.00984678845 38.8448637 55.688494 149.984375 -14.3330731 -826.642851 -0.13671875 -0.477769102 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -827 -0.1 -0.1 -0.0321527786 -1.27325003 -0.00321527786 -1.09319447 0.649486128 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50732899 0.135548115 -119.315622 0 0 0 0.431235731 9.80500597 -0.0232565403 0 0 0 -4.16107178 13.0960464 6.86903 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 491.350928 -14.4305631 
1953 1953.09 0 1953.09 282.7 1667.39 2.50488281 0.137329102 -119.317017 -0.0333585078 -1.27485767 -0.0128611115 38.8446421 55.6810458 150 2.50728607 0.135097504 -0.00308990479 -119.316502 -0.033157553 -1.27485767 -0.0128611115 38.844642 55.6810455 149.863281 -1.09540498 0.652902361 -119.313433 2.50968933 0.140397549 -0.00296115875 -119.488335 -0.00221050353 -0.000401909733 -0.0108515628 38.8448637 55.688494 149.984375 -14.3645743 -827.909551 -0.13671875 -0.477769102 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -828 -0.1 -0.1 -0.0321527786 -1.27325003 -0.00321527786 -1.09640975 0.649486128 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50735044 0.135269165 -119.316609 0 0 0 0.428127766 9.8042317 -0.0249142051 0 0 0 -1.8196106 11.4189148 7.47756958 0 0 0 75.85 76.15 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 477.394735 -14.3156158 
1954 1954.09 0 1954.09 282.7 1668.39 2.50488281 0.137329102 -119.317017 -0.0347651919 -1.2760634 -0.0122582469 38.8446414 55.6810341 150 2.50752211 0.135569572 -0.0020813942 -119.315515 -0.0347651919 -1.2760634 -0.0122582469 38.8446414 55.6810341 149.859375 -1.09580689 0.654710955 -119.313433 2.50994682 0.14056921 -0.00193119049 -119.487326 -0.00341623273 -0.000602864599 -0.0102486982 38.8448637 55.688494 149.984375 -14.4013258 -829.185565 -0.140625 -0.477769102 -0.242163241 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -829 -0.1 -0.1 -0.0321527786 -1.27325003 -0.00321527786 -1.09640975 0.652701406 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50760794 0.135440826 -119.315579 0 0 0 0.427909672 9.80440664 -0.024210155 0 0 0 -4.18424606 15.6503677 7.75136948 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 487.578336 -14.2316135 
1955 1955.09 0 1955.09 282.7 1669.39 2.50488281 0.137329102 -119.317017 -0.034564237 -1.27706818 -0.0112534725 38.8446411 55.6810227 150 2.50735044 0.135440826 -0.00257492065 -119.316008 -0.0343632822 -1.27686722 -0.0112534725 38.8446409 55.6810226 149.859375 -1.09661071 0.65491191 -119.313433 2.50983953 0.140612125 -0.00216722488 -119.487562 -0.003014323 -0.000602864599 -0.00924392385 38.8448641 55.6884943 149.984375 -14.4328271 -830.461579 -0.140625 -0.456768263 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -831 -0.1 -0.1 -0.0321527786 -1.27646531 -0.00321527786 -1.09640975 0.652701406 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50747919 0.135483742 -119.315794 0 0 0 0.430464447 9.80644715 -0.0236227512 0 0 0 -4.18081284 11.6197586 7.24153519 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 493.108539 -14.1568851 
1956 1956.09 0 1956.09 282.7 1670.39 2.50488281 0.137329102 -119.317017 -0.0347651919 -1.27847486 -0.0102486982 38.8446404 55.6810113 150 2.50750065 0.135247707 -0.0030040741 -119.316437 -0.034564237 -1.27827391 -0.0102486982 38.8446404 55.6810111 149.863281 -1.09781644 0.655715729 -119.313433 2.50983953 0.140461922 -0.00274658203 -119.488163 -0.003014323 -0.00100477433 -0.00823914952 38.8448641 55.6884943 149.984375 -14.4695785 -831.737593 -0.13671875 -0.456768263 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -832 -0.1 -0.1 -0.0321527786 -1.27646531 -0.00321527786 -1.09640975 0.652701406 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50747919 0.135354996 -119.316394 0 0 0 0.430339277 9.80601835 -0.0240983963 0 0 0 -1.88655853 11.0738754 7.67841339 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 504.047242 -14.0634162 
1957 1957.09 0 1957.09 282.7 1671.39 2.50488281 0.137329102 -119.317017 -0.0355690114 -1.27927868 -0.00984678845 38.8446398 55.6809999 150 2.50747919 0.135097504 -0.00255346298 -119.315987 -0.0353680565 -1.27907772 -0.00984678845 38.8446399 55.6809996 149.863281 -1.09801739 0.656921458 -119.313433 2.50983953 0.140140057 -0.00248908997 -119.487884 -0.00381814246 -0.000803819466 -0.00783723979 38.8448641 55.6884943 149.988281 -14.5010798 -833.013607 -0.13671875 -0.456768263 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -833 -0.1 -0.1 -0.0321527786 -1.27646531 -0.00321527786 -1.09962503 0.652701406 0.139045715 0.308990479 10.320282 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50747919 0.135033131 -119.316115 0 0 0 0.430247724 9.80657661 -0.0243883133 0 0 0 -5.2485466 14.0650749 6.72483444 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 513.117201 -13.9511898 
1958 1958.09 0 1958.09 282.7 1672.39 2.51037598 0.137329102 -119.317017 -0.0341623273 -1.28048441 -0.00924392385 38.8446394 55.6809885 150 2.50769377 0.135269165 -0.00257492065 -119.315987 -0.0339613724 -1.28028345 -0.00904296899 38.8446393 55.6809881 149.867188 -1.09982598 0.656318594 -119.313433 2.51005411 0.140354633 -0.00227451324 -119.487691 -0.00221050353 -0.00100477433 -0.00703342032 38.8448641 55.6884943 149.988281 -14.5378313 -834.289621 -0.1328125 -0.456768263 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -834 -0.1 -0.1 -0.0321527786 -1.27968059 -0.00321527786 -1.09962503 0.652701406 0.139045715 0.308990479 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50771523 0.135247707 -119.315922 0 0 0 0.430202127 9.80561274 -0.0234316587 0 0 0 -4.84170914 14.60495 8.24232101 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 520.848546 -13.9075315 
1959 1959.09 0 1959.09 282.7 1673.39 2.50488281 0.137329102 -119.317017 -0.0313489592 -1.28068536 -0.0110525177 38.8446388 55.6809767 150 2.50728607 0.135354996 -0.00259637833 -119.31603 -0.0311480043 -1.28068536 -0.0110525177 38.8446388 55.6809766 149.867188 -1.10143362 0.653907135 -119.313433 2.50966787 0.140354633 -0.00227451324 -119.487712 0.00100477433 -0.000200954866 -0.00904296899 38.8448644 55.6884943 149.992188 -14.5693325 -835.565635 -0.1328125 -0.435767423 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -836 -0.1 -0.1 -0.0321527786 -1.27968059 -0.00321527786 -1.09962503 0.652701406 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50732899 0.135247707 -119.315922 0 0 0 0.428646445 9.80631542 -0.025088191 0 0 0 -2.33888626 10.6653214 6.3076973 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 510.715491 -13.8326734 
1960 1960.09 0 1960.09 282.7 1674.39 2.50488281 0.137329102 -119.317017 -0.0325546884 -1.28148918 -0.00964583359 38.8446384 55.6809653 150 2.50745773 0.135354996 -0.00308990479 -119.316523 -0.0323537335 -1.28128823 -0.00944487872 38.8446383 55.6809652 149.867188 -1.10143362 0.655313819 -119.313433 2.50994682 0.140461922 -0.00291824341 -119.488335 -0.000200954866 0.000200954866 -0.00763628492 38.8448644 55.6884943 149.992188 -14.6008338 -836.841649 -0.1328125 -0.435767423 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -837 -0.1 -0.1 -0.0321527786 -1.27968059 -0.00321527786 -1.09962503 0.655916684 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50760794 0.135354996 -119.316566 0 0 0 0.42581737 9.80363065 -0.0246935487 0 0 0 -4.70609665 14.0496254 7.43465424 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 517.849747 -13.7983577 
1961 1961.09 0 1961.09 282.7 1675.39 2.51037598 0.137329102 -119.317017 -0.0311480043 -1.28169014 -0.0106506079 38.8446378 55.6809539 150 2.50754356 0.135655403 -0.00274658203 -119.316158 -0.0309470494 -1.28169014 -0.0104496531 38.8446378 55.6809537 149.867188 -1.1024384 0.654309045 -119.313433 2.5100112 0.140655041 -0.00259637833 -119.488034 0.00160763893 0.000803819466 -0.00864105926 38.8448647 55.6884943 149.992188 -14.632335 -838.117663 -0.1328125 -0.414766583 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -838 -0.1 -0.1 -0.0321527786 -1.28289587 -0.00321527786 -1.10284031 0.655916684 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50767231 0.135548115 -119.316223 0 0 0 0.431547165 9.80664557 -0.0235090852 0 0 0 -1.82132721 9.68084335 8.49809647 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 514.272907 -13.6922718 
1962 1962.09 0 1962.09 282.7 1676.39 2.50488281 0.137329102 -119.317017 -0.0311480043 -1.28309682 -0.0108515628 38.8446374 55.6809422 150 2.50750065 0.13522625 -0.0031542778 -119.316587 -0.0311480043 -1.28289587 -0.0106506079 38.8446373 55.6809421 149.871094 -1.10344317 0.65491191 -119.313433 2.50992537 0.140354633 -0.00302553177 -119.488463 0.00160763893 0.000401909733 -0.00884201412 38.8448647 55.6884943 149.996094 -14.6638363 -839.402991 -0.12890625 -0.414766583 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -840 -0.1 -0.1 -0.0321527786 -1.28289587 -0.00321527786 -1.10284031 0.655916684 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50758648 0.135247707 -119.316673 0 0 0 0.428437293 9.80476826 -0.0240879655 0 0 0 -3.14998627 14.3654823 6.81152344 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 507.12358 -13.620494 
1963 1963.09 0 1963.09 282.7 1677.39 2.50488281 0.137329102 -119.317017 -0.0295403654 -1.28390064 -0.012057292 38.8446368 55.6809308 150 2.50750065 0.135719776 -0.0027680397 -119.316201 -0.0295403654 -1.28369969 -0.0118563371 38.8446368 55.6809306 149.871094 -1.10505081 0.653907135 -119.313433 2.50990391 0.14084816 -0.00259637833 -119.488056 0.00341623273 0.000602864599 -0.00984678845 38.8448651 55.6884943 149.996094 -14.6900873 -840.679005 -0.12890625 -0.393765744 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -841 -0.1 -0.1 -0.0321527786 -1.28289587 -0.00321527786 -1.10284031 0.655916684 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50756502 0.135741234 -119.316244 0 0 0 0.429865479 9.80510682 -0.0243189335 0 0 0 -5.4974556 14.8126602 7.02695847 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 494.883656 -13.5762383 
1964 1964.09 0 1964.09 282.7 1678.39 2.51037598 0.137329102 -119.317017 -0.0293394105 -1.28450351 -0.0122582469 38.8446364 55.6809191 150 2.50750065 0.136964321 -0.00212430954 -119.315557 -0.0291384556 -1.28450351 -0.0122582469 38.8446363 55.6809191 149.867188 -1.10585463 0.653907135 -119.313433 2.51003265 0.142114162 -0.00216722488 -119.487627 0.00381814246 0.00100477433 -0.0102486982 38.8448651 55.6884943 149.996094 -14.7215886 -841.964333 -0.1328125 -0.393765744 -0.204907358 0 -0.710678101 -0.777626038 -109.547424 0 0 0 -0.720977783 -0.772476196 -108.476257 0.001 0 -0.007 -14 -842 -0.1 -0.1 -0.0321527786 -1.28289587 -0.00321527786 -1.10284031 0.655916684 0.139045715 0.303840637 10.3408813 0.004 0 -0.001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00321527786 0 0 0 0 2.50769377 0.137028694 -119.315815 0 0 0 0.428220093 9.80446702 -0.0246755481 0 0 0 -2.40411758 13.0788803 8.05091858 0 0 0 75.85 76.1 77.15 75.3 74.9 74.7 55.6884956 0 -0.173 -0.2225 0 7.374 -4.188 12.422 -0.173 -0.2225 497.131853 -13.5075927 
