55.6887	38.84489	-0.09847	-0.0203	0.01186
55.6887	38.84489	-0.09927	-0.0207	0.00904
55.6887	38.84489	-0.09947	-0.0209	0.00904
55.6887	38.84489	-0.10108	-0.01989	0.00683
55.6887	38.84489	-0.10108	-0.0213	0.00744
55.6887	38.84489	-0.10148	-0.0213	0.00844
55.6887	38.84489	-0.10108	-0.0203	0.00744
55.68869	38.84489	-0.10188	-0.01929	0.00543
55.68869	38.84489	-0.10229	-0.0205	0.00603
55.68869	38.84489	-0.10329	-0.01989	0.00382
55.68869	38.84489	-0.10309	-0.0219	0.00623
55.68869	38.84489	-0.10329	-0.0217	0.00603
55.68869	38.84489	-0.10409	-0.02211	0.00502
55.68869	38.84489	-0.1055	-0.0209	0.00261
55.68869	38.84489	-0.1057	-0.01969	0.00181
55.68869	38.84489	-0.1061	-0.01869	6.02865E-4
55.68869	38.84489	-0.1061	-0.01909	0.00161
55.68869	38.84489	-0.1061	-0.01849	0.00241
55.68868	38.84489	-0.10631	-0.01849	0.00322
55.68868	38.84489	-0.1057	-0.01788	0.00462
55.68868	38.84489	-0.10671	-0.01809	0.00402
55.68868	38.84489	-0.10671	-0.01788	0.00382
55.68868	38.84489	-0.1059	-0.01889	0.00603
55.68868	38.84489	-0.10671	-0.01768	0.00281
55.68868	38.84489	-0.10771	-0.01788	0.00181
55.68868	38.84489	-0.10751	-0.01889	0.00241
55.68868	38.84489	-0.10811	-0.01809	0.00141
55.68868	38.84489	-0.10912	-0.01889	1E-3
55.68867	38.84489	-0.10892	-0.01929	0.00241
55.68867	38.84489	-0.10872	-0.01969	0.00121
55.68867	38.84489	-0.10912	-0.01949	0.00201
55.68867	38.84489	-0.11012	-0.0201	0.00121
55.68867	38.84489	-0.11012	-0.01989	0.00161
55.68867	38.84489	-0.10972	-0.0207	0.00362
55.68867	38.84489	-0.10952	-0.0213	0.00502
55.68867	38.84489	-0.11113	-0.01989	0.00241
55.68867	38.84489	-0.11173	-0.01969	0.00281
55.68867	38.84489	-0.11193	-0.01969	0.00422
55.68866	38.84489	-0.11294	-0.01949	0.00141
55.68866	38.84489	-0.11434	-0.01788	-0.00181
55.68866	38.84489	-0.11495	-0.01829	-0.00121
55.68866	38.84489	-0.11655	-0.01768	-0.00543
55.68866	38.84489	-0.11716	-0.01829	-0.00422
55.68866	38.84489	-0.11796	-0.01748	-0.00543
55.68866	38.84489	-0.11836	-0.01849	-0.00422
55.68866	38.84489	-0.11977	-0.01869	-0.00543
55.68866	38.84489	-0.12037	-0.01768	-0.00583
55.68866	38.84489	-0.12017	-0.01849	-0.00683
55.68865	38.84489	-0.12138	-0.01648	-0.00884
55.68865	38.84489	-0.12278	-0.01648	-0.01125
55.68865	38.84489	-0.12057	-0.01889	-0.00563
55.68865	38.84489	-0.12218	-0.01909	-0.00623
55.68865	38.84489	-0.12238	-0.01949	-0.00804
55.68865	38.84489	-0.12339	-0.01929	-0.00804
55.68865	38.84489	-0.12399	-0.01929	-0.00623
55.68865	38.84489	-0.12419	-0.01909	-0.00844
55.68865	38.84489	-0.12519	-0.01869	-0.00784
55.68864	38.84489	-0.1258	-0.01849	-0.00924
55.68864	38.84489	-0.1264	-0.01889	-0.01005
55.68864	38.84489	-0.1268	-0.01768	-0.01166
55.68864	38.84489	-0.1272	-0.01869	-0.00965
55.68864	38.84489	-0.12761	-0.01949	-0.00764
55.68864	38.84489	-0.12821	-0.0201	-0.00844
55.68864	38.84489	-0.12921	-0.0205	-0.01025
55.68864	38.84489	-0.12941	-0.0217	-0.00804
55.68864	38.84489	-0.13022	-0.02331	-0.00884
55.68863	38.84489	-0.13082	-0.02351	-0.00904
55.68863	38.84489	-0.13102	-0.02311	-0.00884
55.68863	38.84489	-0.13243	-0.02371	-0.01005
55.68863	38.84489	-0.13363	-0.02211	-0.01166
55.68863	38.84489	-0.13444	-0.0217	-0.01326
55.68863	38.84489	-0.13564	-0.0205	-0.01427
55.68863	38.84489	-0.13524	-0.02211	-0.01186
55.68863	38.84489	-0.13585	-0.0217	-0.01226
55.68862	38.84489	-0.13625	-0.02211	-0.01206
55.68862	38.84489	-0.13685	-0.0213	-0.01166
55.68862	38.84489	-0.13765	-0.0215	-0.01266
55.68862	38.84489	-0.13705	-0.02271	-0.01045
55.68862	38.84489	-0.13846	-0.0207	-0.01326
55.68862	38.84489	-0.13946	-0.0213	-0.01407
55.68862	38.84489	-0.13926	-0.02211	-0.01366
55.68862	38.84489	-0.14127	-0.0209	-0.01427
55.68861	38.84489	-0.14127	-0.02211	-0.01507
55.68861	38.84489	-0.14208	-0.02251	-0.01467
55.68861	38.84488	-0.14348	-0.02211	-0.01628
55.68861	38.84488	-0.14429	-0.02211	-0.01748
55.68861	38.84488	-0.14469	-0.0215	-0.01708
55.68861	38.84488	-0.14609	-0.0211	-0.01889
55.68861	38.84488	-0.1467	-0.0217	-0.01748
55.68861	38.84488	-0.1475	-0.0209	-0.01829
55.6886	38.84488	-0.1473	-0.0207	-0.01728
55.6886	38.84488	-0.1477	-0.0217	-0.01829
55.6886	38.84488	-0.14931	-0.02211	-0.01909
55.6886	38.84488	-0.14991	-0.0213	-0.0211
55.6886	38.84488	-0.15052	-0.0203	-0.0211
55.6886	38.84488	-0.15152	-0.01989	-0.0213
55.6886	38.84488	-0.15112	-0.0201	-0.0209
55.68859	38.84488	-0.15152	-0.01889	-0.02231
55.68859	38.84488	-0.15172	-0.01869	-0.02231
55.68859	38.84488	-0.15212	-0.01949	-0.0203
55.68859	38.84488	-0.15273	-0.01909	-0.0203
55.68859	38.84488	-0.15232	-0.0209	-0.01869
55.68859	38.84488	-0.15293	-0.0219	-0.01909
55.68859	38.84488	-0.15273	-0.02251	-0.01869
55.68858	38.84488	-0.15453	-0.02251	-0.0213
55.68858	38.84488	-0.15554	-0.0213	-0.02251
55.68858	38.84488	-0.15674	-0.0203	-0.02331
55.68858	38.84488	-0.15614	-0.0207	-0.0211
55.68858	38.84488	-0.15574	-0.0213	-0.01989
55.68858	38.84488	-0.15634	-0.0215	-0.0209
55.68858	38.84488	-0.15594	-0.02291	-0.01889
55.68858	38.84488	-0.15674	-0.02231	-0.0205
55.68857	38.84488	-0.15775	-0.02231	-0.02211
55.68857	38.84488	-0.15896	-0.02331	-0.02211
55.68857	38.84488	-0.15936	-0.02391	-0.0217
55.68857	38.84488	-0.15855	-0.02472	-0.01969
55.68857	38.84487	-0.15936	-0.02371	-0.0211
55.68857	38.84487	-0.15976	-0.02351	-0.0209
55.68857	38.84487	-0.16056	-0.02391	-0.0209
55.68856	38.84487	-0.16157	-0.02331	-0.02311
55.68856	38.84487	-0.16297	-0.02271	-0.02552
55.68856	38.84487	-0.16378	-0.02251	-0.02291
55.68856	38.84487	-0.16478	-0.02251	-0.02512
55.68856	38.84487	-0.16478	-0.0219	-0.02492
55.68856	38.84487	-0.16478	-0.0209	-0.02391
55.68855	38.84487	-0.16639	-0.0211	-0.02432
55.68855	38.84487	-0.16719	-0.01989	-0.02592
55.68855	38.84487	-0.1676	-0.0211	-0.02432
55.68855	38.84487	-0.1688	-0.0203	-0.02653
55.68855	38.84487	-0.16961	-0.01989	-0.02833
55.68855	38.84487	-0.17041	-0.0217	-0.02713
55.68855	38.84487	-0.17121	-0.0207	-0.02592
55.68854	38.84487	-0.17222	-0.0207	-0.02874
55.68854	38.84487	-0.17222	-0.01949	-0.02934
55.68854	38.84487	-0.17322	-0.01949	-0.03115
55.68854	38.84487	-0.17503	-0.01748	-0.03276
55.68854	38.84487	-0.17483	-0.01849	-0.02974
55.68854	38.84487	-0.17483	-0.01788	-0.03075
55.68853	38.84487	-0.17523	-0.01748	-0.03115
55.68853	38.84486	-0.17543	-0.01708	-0.03055
55.68853	38.84486	-0.17624	-0.01728	-0.03175
55.68853	38.84486	-0.17704	-0.01588	-0.03296
55.68853	38.84486	-0.17684	-0.01487	-0.03235
55.68853	38.84486	-0.17845	-0.01507	-0.03296
55.68853	38.84486	-0.17865	-0.01407	-0.03296
55.68852	38.84486	-0.18026	-0.01306	-0.03436
55.68852	38.84486	-0.18046	-0.01366	-0.03617
55.68852	38.84486	-0.18066	-0.01447	-0.03416
55.68852	38.84486	-0.18086	-0.01588	-0.03215
55.68852	38.84486	-0.18046	-0.01768	-0.03255
55.68852	38.84486	-0.18207	-0.01748	-0.03376
55.68851	38.84486	-0.18247	-0.01688	-0.03276
55.68851	38.84486	-0.18186	-0.01809	-0.03095
55.68851	38.84486	-0.18287	-0.01849	-0.03135
